Armament Weapons Support Equipment Technician	ONET:ArmamentWeaponsSupportEquipmentTechnician
Armature Assembler	ONET:ArmatureAssembler
Armature Bander	ONET:ArmatureBander
Armature Connector	ONET:ArmatureConnector
Armature Inspector	ONET:ArmatureInspector
Armature Rewinder	ONET:ArmatureRewinder
Armature Tester	ONET:ArmatureTester
Armature Winder	ONET:ArmatureWinder
Armature Winder Repairer	ONET:ArmatureWinderRepairer
Armature Winder Repair Helper	ONET:ArmatureWinderRepairHelper
Armed Bailiff	ONET:ArmedBailiff
Armed Guard	ONET:ArmedGuard
Armed Security Guard	ONET:ArmedSecurityGuard
Armed Site Supervisor	ONET:ArmedSiteSupervisor
Armhole Presser	ONET:ArmholePresser
Armhole Sewer	ONET:ArmholeSewer
Arm Maker	ONET:ArmMaker
Armored Car Driver	ONET:ArmoredCarDriver
Armored Car Guard	ONET:ArmoredCarGuard
Armored Machine Operator	ONET:ArmoredMachineOperator
Armored Transport Service Manager	ONET:ArmoredTransportServiceManager
Armored Truck Driver	ONET:ArmoredTruckDriver
Armorer	ONET:Armorer
Armorer Technician	ONET:ArmorerTechnician
Armoring Machine Operator	ONET:ArmoringMachineOperator
Armor Officer	ONET:ArmorOfficer
Armor Reconnaissance Specialist	ONET:ArmorReconnaissanceSpecialist
Armor Reconnaissance Vehicle Crewman	ONET:ArmorReconnaissanceVehicleCrewman
Armor Reconnaissance Vehicle Driver	ONET:ArmorReconnaissanceVehicleDriver
Armor Senior Sergeant	ONET:ArmorSeniorSergeant
Arm Rest Builder	ONET:ArmRestBuilder
Army Helicopter Pilot	ONET:ArmyHelicopterPilot
Army Officer	ONET:ArmyOfficer
Army Ranger	ONET:ArmyRanger
ARNP Specialist	ONET:ARNPSpecialist(AdvancedRegisteredNursePractitionerSpecialist)
Advanced Registered Nurse Practitioner Specialist	ONET:ARNPSpecialist(AdvancedRegisteredNursePractitionerSpecialist)
Aromatherapist	ONET:Aromatherapist
Arranger	ONET:Arranger
Arranging Funeral Director	ONET:ArrangingFuneralDirector
Arresting Gear Operator	ONET:ArrestingGearOperator
Arrhythmia Engineer	ONET:ArrhythmiaEngineer
Arrowsmith	ONET:Arrowsmith
ARRT Technologist	ONET:ARRTTechnologist(AmericanRegistryOfRadiologicTechnologistsTechnologist)
American Registry of Radiologic Technologists Technologist	ONET:ARRTTechnologist(AmericanRegistryOfRadiologicTechnologistsTechnologist)
Arson Investigator	ONET:ArsonInvestigator
Art Appraiser	ONET:ArtAppraiser
Art Class Model	ONET:ArtClassModel
Art Conservator	ONET:ArtConservator
Art Consultant	ONET:ArtConsultant
Art Coordinator	ONET:ArtCoordinator
Art Critic	ONET:ArtCritic
Art Dealer	ONET:ArtDealer
Art Director	ONET:ArtDirector
Art Display Maker	ONET:ArtDisplayMaker
Art Editor	ONET:ArtEditor
Art Educator	ONET:ArtEducator
Arterial Embalmer	ONET:ArterialEmbalmer
Art Framing Manager	ONET:ArtFramingManager
Art Gallery Director	ONET:ArtGalleryDirector
Art Gilder	ONET:ArtGilder
Art Glass Designer	ONET:ArtGlassDesigner
Art Glass Setter	ONET:ArtGlassSetter
Art Handler	ONET:ArtHandler
Art History Instructor	ONET:ArtHistoryInstructor
Art History Professor	ONET:ArtHistoryProfessor
Article Writer	ONET:ArticleWriter
Articulation Officer	ONET:ArticulationOfficer
Artifacts Conservator	ONET:ArtifactsConservator
Artificial Breast Fabrication Supervisor	ONET:ArtificialBreastFabricationSupervisor
Artificial Breast Fabricator	ONET:ArtificialBreastFabricator
Artificial Breeding Laboratory Technician	ONET:ArtificialBreedingLaboratoryTechnician(ArtificialBreedingLabTech)
Artificial Breeding Lab Tech	ONET:ArtificialBreedingLaboratoryTechnician(ArtificialBreedingLabTech)
Artificial Breeding Ranch Supervisor	ONET:ArtificialBreedingRanchSupervisor
Artificial Breeding Technician	ONET:ArtificialBreedingTechnician
Artificial Candy Maker	ONET:ArtificialCandyMaker
Artificial Cherry Maker	ONET:ArtificialCherryMaker
Artificial Flower Maker	ONET:ArtificialFlowerMaker
Artificial Flowers Dyer	ONET:ArtificialFlowersDyer
Artificial Flowers Starcher	ONET:ArtificialFlowersStarcher
Artificial Flowers Supervisor	ONET:ArtificialFlowersSupervisor
Artificial Foliage Arranger	ONET:ArtificialFoliageArranger
Artificial Glass Eye Maker	ONET:ArtificialGlassEyeMaker
Artificial Insemination Technician	ONET:ArtificialInseminationTechnician(AITechnician)
AI Technician	ONET:ArtificialInseminationTechnician(AITechnician)
Artificial Inseminator	ONET:ArtificialInseminator
Artificial Intelligence Specialist	ONET:ArtificialIntelligenceSpecialist(AISpecialist)
AI Specialist	ONET:ArtificialIntelligenceSpecialist(AISpecialist)
Artificial Leather Calender Operator	ONET:ArtificialLeatherCalenderOperator
Artificial Limb Fitter	ONET:ArtificialLimbFitter
Artificial Limb Maker	ONET:ArtificialLimbMaker
Artificial Log Machine Operator	ONET:ArtificialLogMachineOperator
Artificial Marble Worker	ONET:ArtificialMarbleWorker
Artificial Pearl Maker	ONET:ArtificialPearlMaker
Artificial Plastic Eye Maker	ONET:ArtificialPlasticEyeMaker
Artificial Snow Making Machine Operator	ONET:ArtificialSnowMakingMachineOperator
Artificial Stone Applicator	ONET:ArtificialStoneApplicator
Artificial Teeth Inspector	ONET:ArtificialTeethInspector
Artillery Maintenance Supervisor	ONET:ArtilleryMaintenanceSupervisor
Artillery Meteorological Man	ONET:ArtilleryMeteorologicalMan
Artillery or Naval Gunfire Observer	ONET:ArtilleryOrNavalGunfireObserver
Art Instructor	ONET:ArtInstructor
Artisan	ONET:Artisan
Artisan Plasterer	ONET:ArtisanPlasterer
Artist	ONET:Artist
Artistic Director	ONET:ArtisticDirector
Artist Manager	ONET:ArtistManager
Artist Relationship Manager	ONET:ArtistRelationshipManager
Artist Representative	ONET:ArtistRepresentative
Artist's Manager	ONET:Artist'sManager
Artists Materials Sales Representative	ONET:ArtistsMaterialsSalesRepresentative
Artist's Model	ONET:Artist'sModel
Artist's Representative	ONET:Artist'sRepresentative
Art Model	ONET:ArtModel
Art Museum Aide	ONET:ArtMuseumAide
Art Museum Docent	ONET:ArtMuseumDocent
Art Objects Repairer	ONET:ArtObjectsRepairer
Art Objects Salesperson	ONET:ArtObjectsSalesperson
Art Objects Supervisor	ONET:ArtObjectsSupervisor
Art Preparator	ONET:ArtPreparator
Art Professor	ONET:ArtProfessor
Art Psychotherapist	ONET:ArtPsychotherapist
Arts Administrator	ONET:ArtsAdministrator
Arts and Crafts Instructor	ONET:ArtsAndCraftsInstructor
Arts and Crafts Teacher	ONET:ArtsAndCraftsTeacher
Arts and Humanities Council Director	ONET:ArtsAndHumanitiesCouncilDirector
Arts and Sciences Dean	ONET:ArtsAndSciencesDean
Arts Manager	ONET:ArtsManager
Arts Teacher	ONET:ArtsTeacher
Arts Therapist	ONET:ArtsTherapist
Art Supervisor	ONET:ArtSupervisor
Art Teacher	ONET:ArtTeacher
Art Therapist	ONET:ArtTherapist
Art Therapy Specialist	ONET:ArtTherapySpecialist
Art Tracer	ONET:ArtTracer
Asbestos Abatement Technician	ONET:AsbestosAbatementTechnician
Asbestos Abatement Worker	ONET:AsbestosAbatementWorker
Asbestos Brake Lining Finisher	ONET:AsbestosBrakeLiningFinisher
Asbestos Brake Lining Finisher Helper	ONET:AsbestosBrakeLiningFinisherHelper
Asbestos-Cement Sheet Supervisor	ONET:Asbestos-CementSheetSupervisor
Asbestos Coverer	ONET:AsbestosCoverer
Asbestos Handler	ONET:AsbestosHandler
Asbestos Hazard Abatement Worker	ONET:AsbestosHazardAbatementWorker
Asbestos Microscopist	ONET:AsbestosMicroscopist
Asbestos Pipe Supervisor	ONET:AsbestosPipeSupervisor
Asbestos Removal Supervisor	ONET:AsbestosRemovalSupervisor
Asbestos Removal Worker	ONET:AsbestosRemovalWorker
Asbestos Remover	ONET:AsbestosRemover
Asbestos Shingle Inspector	ONET:AsbestosShingleInspector
Asbestos Shingle Roofer	ONET:AsbestosShingleRoofer
Asbestos Siding Mechanic	ONET:AsbestosSidingMechanic
Asbestos Technician	ONET:AsbestosTechnician
Asbestos Textile Supervisor	ONET:AsbestosTextileSupervisor
Asbestos Wire Finisher	ONET:AsbestosWireFinisher
Asbestos Worker	ONET:AsbestosWorker
Asbestos Worker Helper	ONET:AsbestosWorkerHelper
ASE Master Mechanic	ONET:ASEMasterMechanic(AutomotiveServiceExcellenceMasterMechanic)
Automotive Service Excellence Master Mechanic	ONET:ASEMasterMechanic(AutomotiveServiceExcellenceMasterMechanic)
Ash Collector	ONET:AshCollector
Ash Conveyor Operator	ONET:AshConveyorOperator
Ash Handler	ONET:AshHandler
Ash Kier Boiler	ONET:AshKierBoiler
Ash Pit Worker	ONET:AshPitWorker
Ash Worker	ONET:AshWorker
Asian Studies Professor	ONET:AsianStudiesProfessor
Asparagus Buncher	ONET:AsparagusBuncher
Asparagus Cutter	ONET:AsparagusCutter
Asphalt Blender	ONET:AsphaltBlender
Asphalt Dauber	ONET:AsphaltDauber
Asphalt Distributor Operator	ONET:AsphaltDistributorOperator
Asphalt Distributor Tender	ONET:AsphaltDistributorTender
Asphalt Engineer	ONET:AsphaltEngineer
Asphalt Equipment Crew Member	ONET:AsphaltEquipmentCrewMember
Asphalt Heater Operator	ONET:AsphaltHeaterOperator
Asphalt Heater Tender	ONET:AsphaltHeaterTender
Asphalt Layer	ONET:AsphaltLayer
Asphalt Loader Operator	ONET:AsphaltLoaderOperator
Asphalt Mixer	ONET:AsphaltMixer
Asphalt Mixing Machine Operator	ONET:AsphaltMixingMachineOperator
Asphalt Patcher	ONET:AsphaltPatcher
Asphalt Paver	ONET:AsphaltPaver
Asphalt Paver Operator	ONET:AsphaltPaverOperator
Asphalt Paving Coordinator	ONET:AsphaltPavingCoordinator
Asphalt Paving Crew Member	ONET:AsphaltPavingCrewMember
Asphalt Paving Laborer	ONET:AsphaltPavingLaborer
Asphalt Paving Machine Operator	ONET:AsphaltPavingMachineOperator
Asphalt Paving Operator	ONET:AsphaltPavingOperator
Asphalt Paving Supervisor	ONET:AsphaltPavingSupervisor
Asphalt Paving Worker	ONET:AsphaltPavingWorker
Asphalt Plant Operator	ONET:AsphaltPlantOperator
Asphalt Raker	ONET:AsphaltRaker
Asphalt Roller Operator	ONET:AsphaltRollerOperator
Asphalt Screedman	ONET:AsphaltScreedman
Asphalt Screed Operator	ONET:AsphaltScreedOperator
Asphalt Smoother	ONET:AsphaltSmoother
Asphalt Spreader	ONET:AsphaltSpreader
Asphalt Spreader Operator	ONET:AsphaltSpreaderOperator
Asphalt Still Operator	ONET:AsphaltStillOperator
Asphalt Surface Heater Operator	ONET:AsphaltSurfaceHeaterOperator
Asphalt Tamper	ONET:AsphaltTamper
Asphalt Tamping Machine Operator	ONET:AsphaltTampingMachineOperator
Asphalt Tile Floor Layer	ONET:AsphaltTileFloorLayer
Asphalt Worker	ONET:AsphaltWorker
ASP.NET Developer	ONET:ASP.NETDeveloper
Assault Amphibious Vehicle (AAV) Crewman	ONET:AssaultAmphibiousVehicle(AAV)Crewman
Assault Amphibious Vehicle (AAV) Officer	ONET:AssaultAmphibiousVehicle(AAV)Officer
Assault Boat Coxswain	ONET:AssaultBoatCoxswain
Assayer	ONET:Assayer
Assembled Wood Products Repairer	ONET:AssembledWoodProductsRepairer
Assembler	ONET:Assembler
Assembler-Arranger	ONET:Assembler-Arranger
Assembler Brazer	ONET:AssemblerBrazer
Assembler Erector	ONET:AssemblerErector
Assembler Musical Equipment	ONET:AssemblerMusicalEquipment
Assembler Technician	ONET:AssemblerTechnician
Assemblies and Installations Inspector	ONET:AssembliesAndInstallationsInspector
Assembling Fabricator	ONET:AssemblingFabricator
Assembling Machine Operator	ONET:AssemblingMachineOperator
Assembling Motor Builder	ONET:AssemblingMotorBuilder
Assembly Adjuster	ONET:AssemblyAdjuster
Assembly and Packing Supervisor	ONET:AssemblyAndPackingSupervisor
Assembly Associate	ONET:AssemblyAssociate
Assembly Cleaner	ONET:AssemblyCleaner
Assembly Department Supervisor	ONET:AssemblyDepartmentSupervisor
Assembly Inspector	ONET:AssemblyInspector
Assembly Inspector Helper	ONET:AssemblyInspectorHelper
Assembly Instructions Writer	ONET:AssemblyInstructionsWriter
Assembly Line Brazer	ONET:AssemblyLineBrazer
Assembly Line Driver	ONET:AssemblyLineDriver
Assembly Line Inspector	ONET:AssemblyLineInspector
Assembly Line Machine Operator	ONET:AssemblyLineMachineOperator
Assembly Line Supervisor	ONET:AssemblyLineSupervisor
Assembly Line Tender	ONET:AssemblyLineTender
Assembly Line Upholsterer	ONET:AssemblyLineUpholsterer
Assembly Line Worker	ONET:AssemblyLineWorker
Assembly Loader	ONET:AssemblyLoader
Assembly Machine Operator	ONET:AssemblyMachineOperator
Assembly Machine Set-Up Mechanic	ONET:AssemblyMachineSet-UpMechanic
Assembly Machine Tender	ONET:AssemblyMachineTender
Assemblyman	ONET:Assemblyman
Assembly Manager	ONET:AssemblyManager
Assembly Member	ONET:AssemblyMember
Assembly Operator	ONET:AssemblyOperator
Assembly Person	ONET:AssemblyPerson
Assembly Press Operator	ONET:AssemblyPressOperator
Assembly Repairer	ONET:AssemblyRepairer
Assembly Riveter	ONET:AssemblyRiveter
Assembly Room Supervisor	ONET:AssemblyRoomSupervisor
Assembly Stock Supervisor	ONET:AssemblyStockSupervisor
Assembly Supervisor	ONET:AssemblySupervisor
Assembly Technician	ONET:AssemblyTechnician
Assemblywoman	ONET:Assemblywoman
Assembly Worker	ONET:AssemblyWorker
Assessment Coordinator	ONET:AssessmentCoordinator
Assessment Specialist	ONET:AssessmentSpecialist
Assessment Technician	ONET:AssessmentTechnician
Assessor	ONET:Assessor
Asset Analyst	ONET:AssetAnalyst
Asset Manager	ONET:AssetManager
Asset Protection Agent	ONET:AssetProtectionAgent
Asset Protection Associate	ONET:AssetProtectionAssociate(APA)
APA	ONET:AssetProtectionAssociate(APA)
Asset Protection Detective	ONET:AssetProtectionDetective
Asset Protection Greeter	ONET:AssetProtectionGreeter
Asset Protection Leader	ONET:AssetProtectionLeader
Asset Protection Manager	ONET:AssetProtectionManager
Asset Protection Specialist	ONET:AssetProtectionSpecialist
Asset Protection Supervisor	ONET:AssetProtectionSupervisor
Asset Safety Manager	ONET:AssetSafetyManager
Assignment Agent	ONET:AssignmentAgent
Assignment Clerk	ONET:AssignmentClerk
Assignment Editor	ONET:AssignmentEditor
Assistant Cook	ONET:AssistantCook
Assistant Oceanographer	ONET:AssistantOceanographer
Assistant Professor	ONET:AssistantProfessor
Assistant Teaching Professor	ONET:AssistantTeachingProfessor
Assistant Unit Forester	ONET:AssistantUnitForester
Assisted Living Administrator	ONET:AssistedLivingAdministrator
Assisted Living Manager	ONET:AssistedLivingManager
Assistive Technology Trainer	ONET:AssistiveTechnologyTrainer
Associate Professor	ONET:AssociateProfessor
Association Executive	ONET:AssociationExecutive
Assorter	ONET:Assorter
Astrobiologist	ONET:Astrobiologist
Astrochemist	ONET:Astrochemist
Astrologer	ONET:Astrologer
Astronautical Engineer	ONET:AstronauticalEngineer
Astronaut, Mission Specialist	ONET:Astronaut,MissionSpecialist
Astronomer	ONET:Astronomer
Astronomy Professor	ONET:AstronomyProfessor
Astrophysicist	ONET:Astrophysicist
Astrophysics Professor	ONET:AstrophysicsProfessor
Astrophysics Teacher	ONET:AstrophysicsTeacher
ASW/ASUW Tactical Air Control (ASTAC) Leadership	ONET:ASW/ASUWTacticalAirControl(ASTAC)Leadership
ASW/ASUW Tactical Air Controller	ONET:ASW/ASUWTacticalAirController(ASTAC)
ASTAC	ONET:ASW/ASUWTacticalAirController(ASTAC)
ASW Operations Center Electronic Warfare Analyst	ONET:ASWOperationsCenterElectronicWarfareAnalyst
ASW Operations Center Equipment Operator	ONET:ASWOperationsCenterEquipmentOperator
Athlete	ONET:Athlete
Athlete Manager	ONET:AthleteManager
Athlete Marketing Agent	ONET:AthleteMarketingAgent
Athletic Agent	ONET:AthleticAgent
Athletic Coach	ONET:AthleticCoach
Athletic Coordinator	ONET:AthleticCoordinator
Athletic Director	ONET:AthleticDirector
Athletic Equipment Manager	ONET:AthleticEquipmentManager
Athletic Events Scorer	ONET:AthleticEventsScorer
Athletic Field Custodian	ONET:AthleticFieldCustodian
Athletic Instructor	ONET:AthleticInstructor
Athletic Lecturer	ONET:AthleticLecturer
Athletic Scout	ONET:AthleticScout
Athletics Director	ONET:AthleticsDirector
Athletic Shoe Designer	ONET:AthleticShoeDesigner
Athletics Teacher	ONET:AthleticsTeacher
Athletic Team Physician	ONET:AthleticTeamPhysician
Athletic Trainer	ONET:AthleticTrainer
ATM Manager	ONET:ATMManager(AutomatedTellerMachineManager)
Automated Teller Machine Manager	ONET:ATMManager(AutomatedTellerMachineManager)
ATM Mechanic	ONET:ATMMechanic(AutomaticTellerMachineMechanic)
Automatic Teller Machine Mechanic	ONET:ATMMechanic(AutomaticTellerMachineMechanic)
Atmospheric Chemist	ONET:AtmosphericChemist
Atmospheric Physicist	ONET:AtmosphericPhysicist
Atmospheric Sciences Professor	ONET:AtmosphericSciencesProfessor
Atmospheric Scientist	ONET:AtmosphericScientist
ATM Servicer	ONET:ATMServicer(AutomatedTellerMachineServicer)
Automated Teller Machine Servicer	ONET:ATMServicer(AutomatedTellerMachineServicer)
ATM Technician	ONET:ATMTechnician(AutomatedTellerMachineTechnician)
Automated Teller Machine Technician	ONET:ATMTechnician(AutomatedTellerMachineTechnician)
Atomic Fuel Assembler	ONET:AtomicFuelAssembler
Atomic Physics Professor	ONET:AtomicPhysicsProfessor
Atomic Physics Teacher	ONET:AtomicPhysicsTeacher
Atomic Process Engineer	ONET:AtomicProcessEngineer
Atomic Spectroscopist	ONET:AtomicSpectroscopist
Atomic Welder	ONET:AtomicWelder
Atomizer Assembler	ONET:AtomizerAssembler
Attache	ONET:Attache
Attendance Clerk	ONET:AttendanceClerk
Attendance Officer	ONET:AttendanceOfficer
Attendant	ONET:Attendant
Attending Physician	ONET:AttendingPhysician
Attending Radiologist	ONET:AttendingRadiologist
Attenuator	ONET:Attenuator
Attic Blower	ONET:AtticBlower
Attic Fans Mechanic	ONET:AtticFansMechanic
Attorney	ONET:Attorney
Attorney at Law	ONET:AttorneyAtLaw
Attorney General	ONET:AttorneyGeneral
Attractions Associate	ONET:AttractionsAssociate
ATWCS Launch Control Group Replacement (LCGR) Operation and Maintenance Technician	ONET:ATWCSLaunchControlGroupReplacement(LCGR)OperationAndMaintenanceTechnician
Auction Assistant	ONET:AuctionAssistant
Auction Clerk	ONET:AuctionClerk
Auctioneer	ONET:Auctioneer
Audience Coordinator	ONET:AudienceCoordinator
Audio Engineer	ONET:AudioEngineer
Audio Installer	ONET:AudioInstaller
Audiologist	ONET:Audiologist
Audiology Assistant	ONET:AudiologyAssistant
Audiology Doctor	ONET:AudiologyDoctor(AUD)
AUD	ONET:AudiologyDoctor(AUD)
Audiology Technician	ONET:AudiologyTechnician
Audiometrist	ONET:Audiometrist
Audio Operator	ONET:AudioOperator
Audioprosthologist	ONET:Audioprosthologist
Audio Recording Engineer	ONET:AudioRecordingEngineer
Audio Technician	ONET:AudioTechnician
Audio Video Engineer	ONET:AudioVideoEngineer
Audio Video Mechanic	ONET:AudioVideoMechanic
Audio Video Repairer	ONET:AudioVideoRepairer
Audio Video Technician	ONET:AudioVideoTechnician
Audio-Visual Aide	ONET:Audio-VisualAide
Audio-Visual Aids Technician	ONET:Audio-VisualAidsTechnician
Audio-Visual Collections Coordinator	ONET:Audio-VisualCollectionsCoordinator
Audiovisual Commissioning Specialist	ONET:AudiovisualCommissioningSpecialist
Audio Visual Communications Systems Technician	ONET:AudioVisualCommunicationsSystemsTechnician
Audio Visual Coordinator	ONET:AudioVisualCoordinator
Audio Visual Engineer	ONET:AudioVisualEngineer
Audiovisual Production Specialist	ONET:AudiovisualProductionSpecialist
